"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013881","1959-11","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1047.4","0","3.1",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","10","","","","19591130",",,0","19591130","+,,0","19591130","+,,0","1","","19591124",",,0","19591105",",,0","-7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,24,","26.1",",0,05,","328.1","0","237.7",",0","48.8",",,,0","","","","","","","","","0",",,,0","10.51",",0","17.31",",,,0","3.72",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1959-12","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1047.4","0","0.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","9","","","","19591201",",,0","19591231","+,,0","19591206",",,0","1","","19591218",",,0","19591204",",,0","-5.0",",0,01,","0",",,0,31,+","0",",T,0,06,","44.2",",,0,18,","20.6",",0,04,","684.3","0","356.2",",0","71.3",",,,0","","","","","","","","","0",",T,,0","6.84",",0","12.70",",,,0","0.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-01","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","14","","","","19600123",",,0","19600131","+,,0","19600131","+,,0","","","19600130",",,0","19600113",",,0","-9.4",",0,23,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,30,","23.9",",0,13,","1072.3","0","388.0",",0","145.9",",,,0","","","","","","","","","0",",,,0","5.82",",0","10.95",",,,0","0.68",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-02","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","6",",0","3",",0","3",",0","1",",0","0",",0","13",",0","0",",0","0",",0","0",",0","7","","","","19600215",",,0","19600213",",,0","19600213",",,0","1","","19600213",",,0","19600210",",,0","-8.9",",0,15,","51",",,0,13,","76",",,0,13,","47.8",",,0,13,","20.0",",0,10,","1433.8","0","361.5",",0","160.2",",,,0","","","","","","","","","84",",,,0","5.87",",0","11.76",",,,0","-0.02",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-03","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","7",",0","1",",0","12",",0","4",",0","0",",0","22",",0","3",",0","4",",0","0",",0","10","","","","19600306",",,0","19600310","+,,0","19600302",",,0","1","","19600302",",,0","19600328",",,0","-12.2",",0,06,","203",",,0,10,+","203",",,0,02,","40.4",",,0,02,","27.8",",0,28,","1870.3","0","436.5",",0","125.3",",,,0","","","","","","","","","490",",,,0","4.25",",0","10.16",",,,0","-1.65",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-04","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","40.1","0","40.1",",0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","4",",0","9","","","","19600411",",,0","19600430","+,,0","19600430","+,,0","2","","19600403",",,0","19600424",",,0","-1.1",",0,11,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,03,","33.9",",0,24,","1940.5","0","70.2",",0","81.2",",,,0","","","","","","","","","0",",,,0","17.33",",0","24.55",",,,0","10.11",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-05","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","132.6","0","92.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","9",",0","7","","","","19600513",",,0","19600531","+,,0","19600531","+,,0","5","","19600508",",,0","19600525","+,,0","3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","54.1",",,0,08,","34.4",",0,25,+","1983.0","0","42.5",",0","89.1",",,,0","","","","","","","","","0",",,,0","19.95",",0","27.18",",,,0","12.71",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-06","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","322.7","0","190.1",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","14","","","","19600611",",,0","19600630","+,,0","19600630","+,,0","8","","19600621",",,0","19600624",",,0","13.9",",0,11,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,21,","34.4",",0,24,","1983.0","0","0.0",",0","166.7",",,,0","","","","","","","","","0",",,,0","24.67",",0","30.95",",,,0","18.39",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-07","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","561.6","0","238.9",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","15","","","","19600730",",,0","19600731","+,,0","19600731","+,,0","7","","19600701",",,0","19600703",",,0","16.7",",0,30,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,01,","35.6",",0,03,","0.0","0","0.0",",0","44.2",",,,0","","","","","","","","","0",",,,0","26.04",",0","31.83",",,,0","20.25",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-08","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","813.8","0","252.2",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","20","","","","19600819",",,0","19600831","+,,0","19600831","+,,0","15","","19600814",",,0","19600808","+,,0","17.2",",0,19,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,14,","36.1",",0,08,+","0.0","0","0.0",",0","82.6",",,,0","","","","","","","","","0",",,,0","26.47",",0","32.31",",,,0","20.63",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-09","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","959.4","0","145.6",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","16","","","","19600914",",,0","19600930","+,,0","19600930","+,,0","2","","19600929",",,0","19600906",",,0","11.1",",0,14,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,29,","35.0",",0,06,","2.5","0","2.5",",0","37.7",",,,0","","","","","","","","","0",",,,0","23.11",",0","28.58",",,,0","17.63",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-10","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1002.0","0","42.6",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","19","","","","19601025",",,0","19601031","+,,0","19601031","+,,0","2","","19601005",",,0","19601003",",,0","1.1",",0,25,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,05,","31.1",",0,03,","67.0","0","64.5",",0","94.9",",,,0","","","","","","","","","0",",,,0","17.63",",0","23.69",",,,0","11.56",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-11","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1002.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","9",",0","0",",0","12","","","","19601108",",,0","19601130","+,,0","19601130","+,,0","","","19601123",",,0","19601116","+,,0","-2.8",",0,08,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,23,","23.3",",0,16,+","287.8","0","220.8",",0","15.2",",,,0","","","","","","","","","0",",,,0","10.97",",0","17.87",",,,0","4.08",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1960-12","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1002.0","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","24",",0","1",",0","3",",0","0",",0","8","","","","19601222",",,0","19601231","+,,0","19601224",",,0","","","19601211",",,0","19601206",",,0","-11.7",",0,22,","0",",,0,31,+","8",",,0,24,","36.1",",,0,11,","22.2",",0,06,","741.7","0","453.9",",0","75.9",",,,0","","","","","","","","","8",",,,0","3.69",",0","10.41",",,,0","-3.03",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-01","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","3",",0","1",",0","2",",0","1",",0","0",",0","25",",0","2",",0","0",",0","0",",0","7","","","","19610122",",,0","19610128","+,,0","19610126",",,0","","","19610114",",,0","19610124",",,0","-13.3",",0,22,","25",",,0,28,+","30",",,0,26,","36.8",",,0,14,","17.2",",0,24,","1204.5","0","462.8",",0","56.1",",,,0","","","","","","","","","30",",,,0","3.40",",0","9.58",",,,0","-2.77",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-02","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","9",",0","3",",0","1",",0","0",",0","0",",0","9",",0","1",",0","5",",0","0",",0","11","","","","19610203",",,0","19610204",",,0","19610203",",,0","1","","19610207",",,0","19610214",",,0","-6.1",",0,03,","25",",,0,04,","20",",,0,03,","37.6",",,0,07,","22.8",",0,14,","1493.3","0","288.8",",0","169.6",",,,0","","","","","","","","","20",",,,0","8.02",",0","14.01",",,,0","2.03",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-03","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","6.2","0","6.2",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","14","","","","19610311",",,0","19610331","+,,0","19610309",",,0","","","19610321",",,0","19610305",",,0","-1.7",",0,11,","0",",,0,31,+","0",",T,0,09,","45.5",",,0,21,","26.1",",0,05,","1709.1","0","215.8",",0","111.9",",,,0","","","","","","","","","0",",T,,0","11.57",",0","18.21",",,,0","4.94",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-04","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","17.9","0","11.7",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","6",",0","0",",0","8","","","","19610411",",,0","19610430","+,,0","19610430","+,,0","4","","19610409",",,0","19610424",",,0","-2.2",",0,11,","0",",,0,30,+","0",",,0,30,+","41.4",",,0,09,","28.3",",0,24,","1921.4","0","212.3",",0","103.0",",,,0","","","","","","","","","0",",,,0","11.65",",0","17.98",",,,0","5.31",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-05","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","39.4","0","21.5",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","14","","","","19610527",",,0","19610531","+,,0","19610531","+,,0","2","","19610526","+,,0","19610508",",,0","5.0",",0,27,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,26,+","27.8",",0,08,","1964.8","0","43.4",",0","81.0",",,,0","","","","","","","","","0",",,,0","17.63",",0","22.91",",,,0","12.34",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-06","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","173.9","0","134.5",",0","14",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","13","","","","19610618","+,,0","19610630","+,,0","19610630","+,,0","9","","19610621","+,,0","19610614",",,0","11.1",",0,18,+","0",",,0,30,+","0",",,0,30,+","50.3",",,0,21,+","32.8",",0,14,","1969.5","0","4.7",",0","209.8",",,,0","","","","","","","","","0",",,,0","22.66",",0","28.16",",,,0","17.15",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-07","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","385.6","0","211.7",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","15","","","","19610710",",,0","19610731","+,,0","19610731","+,,0","8","","19610712",",,0","19610731",",,0","11.7",",0,10,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,12,","35.0",",0,31,","0.0","0","0.0",",0","36.4",",,,0","","","","","","","","","0",",,,0","25.16",",0","30.90",",,,0","19.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-08","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","590.1","0","204.5",",0","15",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","17","","","","19610821",",,0","19610831","+,,0","19610831","+,,0","9","","19610825",",,0","19610801",",,0","15.6",",0,21,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,25,","33.9",",0,01,","0.3","0","0.3",",0","103.7",",,,0","","","","","","","","","0",",,,0","24.92",",0","29.85",",,,0","19.99",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-09","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","767.4","0","177.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","14","","","","19610916",",,0","19610930","+,,0","19610930","+,,0","","","19610918",",,0","19610926","+,,0","10.6",",0,16,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,18,","34.4",",0,26,+","5.6","0","5.3",",0","1.5",",,,0","","","","","","","","","0",",,,0","24.07",",0","29.87",",,,0","18.26",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-10","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","792.6","0","25.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","0",",0","5","","","","19611028",",,0","19611031","+,,0","19611031","+,,0","1","","19611003",",,0","19611031","+,,0","-0.6",",0,28,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,03,","29.4",",0,31,+","82.0","0","76.4",",0","18.6",",,,0","","","","","","","","","0",",,,0","16.68",",0","24.50",",,,0","8.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-11","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","828.1","0","35.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","9","","","","19611129",",,0","19611130","+,,0","19611130","+,,0","","","19611123",",,0","19611102",",,0","-5.6",",0,29,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,23,","29.4",",0,02,","263.3","0","181.3",",0","69.3",",,,0","","","","","","","","","0",",,,0","13.47",",0","19.16",",,,0","7.78",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1961-12","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","828.1","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","1",",0","0",",0","13","","","","19611230",",,0","19611231","+,,0","19611228","+,,0","","","19611211",",,0","19611218",",,0","-9.4",",0,30,","0",",,0,31,+","0",",T,0,28,+","42.9",",,0,11,","22.2",",0,18,","647.8","0","384.5",",0","153.3",",,,0","","","","","","","","","0",",T,,0","5.93",",0","11.50",",,,0","0.36",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-01","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","0.6","0","0.6",",0","11",",0","10",",0","2",",0","9",",0","4",",0","0",",0","19",",0","2",",0","1",",0","0",",0","15","","","","19620113","+,,0","19620102",",,0","19620101",",,0","1","","19620106",",,0","19620126",",,0","-11.1",",0,13,+","102",",,0,02,","152",",,0,01,","87.6",",,0,06,","22.2",",0,26,","1088.7","0","440.9",",0","189.0",",,,0","","","","","","","","","296",",,,0","4.13",",0","9.13",",,,0","-0.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-02","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1.5","0","0.9",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","5",",0","0",",0","15","","","","19620207",",,0","19620228","+,,0","19620211","+,,0","1","","19620225",",,0","19620228",",,0","-6.7",",0,07,","0",",,0,28,+","0",",T,0,11,+","33.0",",,0,25,","25.6",",0,28,","1374.6","0","285.9",",0","108.5",",,,0","","","","","","","","","0",",T,,0","8.15",",0","14.11",",,,0","2.20",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-03","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","1.5","0","0.0",",0","12",",0","9",",0","3",",0","0",",0","1",",0","0",",0","7",",0","0",",0","5",",0","0",",0","8","","","","19620318","+,,0","19620309",",,0","19620309",",,0","2","","19620331",",,0","19620321",",,0","-2.8",",0,18,+","0",",T,0,09,","25",",,0,09,","32.5",",,0,31,","25.0",",0,21,","1663.5","0","288.9",",0","138.9",",,,0","","","","","","","","","35",",,,0","9.01",",0","14.57",",,,0","3.45",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-04","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","22.9","0","21.4",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","1",",0","8","","","","19620416",",,0","19620430","+,,0","19620430","+,,0","2","","19620411",",,0","19620430",",,0","-1.7",",0,16,","0",",,0,30,+","0",",,0,30,+","81.3",",,0,11,","32.8",",0,30,","1795.2","0","131.7",",0","122.4",",,,0","","","","","","","","","0",",,,0","14.66",",0","21.11",",,,0","8.20",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-05","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","189.6","0","166.7",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","12","","","","19620506","+,,0","19620531","+,,0","19620531","+,,0","10","","19620515",",,0","19620519",",,0","10.0",",0,06,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,15,","35.0",",0,19,","1798.0","0","2.8",",0","46.8",",,,0","","","","","","","","","0",",,,0","23.62",",0","30.52",",,,0","16.72",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-06","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","350.9","0","161.3",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","17","","","","19620630",",,0","19620630","+,,0","19620630","+,,0","7","","19620613",",,0","19620625",",,0","12.2",",0,30,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,13,","33.9",",0,25,","1798.0","0","0.0",",0","108.0",",,,0","","","","","","","","","0",",,,0","23.71",",0","28.66",",,,0","18.76",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-07","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","584.3","0","233.4",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","11","","","","19620728",",,0","19620731","+,,0","19620731","+,,0","8","","19620723",",,0","19620716","+,,0","12.2",",0,28,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,23,","36.7",",0,16,+","0.0","0","0.0",",0","49.7",",,,0","","","","","","","","","0",",,,0","25.86",",0","31.24",",,,0","20.49",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1962-08","35.22254","-80.95433","222.6","CHARLOTTE DOUGLAS AIRPORT, NC US","","","","","","","","","","","791.3","0","207.0",",0","5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","10","","","","19620812",",,0","19620831","+,,0","19620831","+,,0","4","","19620815",",,0","19620831",",,0","14.4",",0,12,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,15,","35.0",",0,31,","0.0","0","0.0",",0","70.2",",,,0","","","","","","","","","0",",,,0","25.01",",0","30.77",",,,0","19.25",",,,0","","","","","","","","","","","","","","","","","","","","","",""
